locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAPDIIBD_01555	CDS	378				hypothetical protein
GAPDIIBD_01556	gene	174				
GAPDIIBD_01556	CDS	174				hypothetical protein
GAPDIIBD_01557	gene	297				
GAPDIIBD_01557	CDS	297				hypothetical protein
GAPDIIBD_01558	gene	396				
GAPDIIBD_01558	CDS	396				hypothetical protein
GAPDIIBD_01559	gene	684				
GAPDIIBD_01559	CDS	684				hypothetical protein
GAPDIIBD_01560	gene	162				
GAPDIIBD_01560	CDS	162				hypothetical protein
GAPDIIBD_01561	gene	543				
GAPDIIBD_01561	CDS	543				hypothetical protein
GAPDIIBD_01562	gene	354				
GAPDIIBD_01562	CDS	354				hypothetical protein
GAPDIIBD_01563	gene	582				
GAPDIIBD_01563	CDS	582				hypothetical protein
GAPDIIBD_01564	gene	471				
GAPDIIBD_01564	CDS	471				hypothetical protein
GAPDIIBD_01565	gene	321				
GAPDIIBD_01565	CDS	321				hypothetical protein
GAPDIIBD_01566	gene	228				
GAPDIIBD_01566	CDS	228				hypothetical protein
GAPDIIBD_01567	gene	438				
GAPDIIBD_01567	CDS	438				hypothetical protein
GAPDIIBD_01568	gene	222				
GAPDIIBD_01568	CDS	222				hypothetical protein
GAPDIIBD_01569	gene	183				
GAPDIIBD_01569	CDS	183				hypothetical protein
GAPDIIBD_01570	gene	216				
GAPDIIBD_01570	CDS	216				hypothetical protein
GAPDIIBD_01571	gene	309				
GAPDIIBD_01571	CDS	309				hypothetical protein
GAPDIIBD_01572	gene	420				
GAPDIIBD_01572	CDS	420				hypothetical protein
GAPDIIBD_01573	gene	288				
GAPDIIBD_01573	CDS	288				hypothetical protein
GAPDIIBD_01574	gene	246	xerC_4			
GAPDIIBD_01574	CDS	246	xerC_4			Tyrosine recombinase XerC
GAPDIIBD_01575	gene	252				
GAPDIIBD_01575	CDS	252				hypothetical protein
GAPDIIBD_01576	gene	318				
GAPDIIBD_01576	CDS	318				hypothetical protein
GAPDIIBD_01577	gene	288				
GAPDIIBD_01577	CDS	288				hypothetical protein
GAPDIIBD_01578	gene	85				
GAPDIIBD_01578	tRNA	85				tRNA-Ser(tga)
GAPDIIBD_01579	gene	426				
GAPDIIBD_01579	CDS	426				hypothetical protein
GAPDIIBD_01580	gene	222				
GAPDIIBD_01580	CDS	222				hypothetical protein
GAPDIIBD_01581	gene	633	pflB_1			
GAPDIIBD_01581	CDS	633	pflB_1	2.3.1.54		Formate acetyltransferase
GAPDIIBD_01582	gene	270	pflB_2			
GAPDIIBD_01582	CDS	270	pflB_2	2.3.1.54		Formate acetyltransferase
GAPDIIBD_01583	gene	819	pflB_3			
GAPDIIBD_01583	CDS	819	pflB_3	2.3.1.54		Formate acetyltransferase
GAPDIIBD_01584	gene	234	pflA			
GAPDIIBD_01584	CDS	234	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
GAPDIIBD_01585	gene	384				
GAPDIIBD_01585	CDS	384				hypothetical protein
GAPDIIBD_01586	gene	96				
GAPDIIBD_01586	CDS	96				hypothetical protein
GAPDIIBD_01587	gene	378				
GAPDIIBD_01587	CDS	378				hypothetical protein
GAPDIIBD_01588	gene	294				
GAPDIIBD_01588	CDS	294				hypothetical protein
GAPDIIBD_01589	gene	201				
GAPDIIBD_01589	CDS	201				hypothetical protein
GAPDIIBD_01590	gene	348				
GAPDIIBD_01590	CDS	348				hypothetical protein
GAPDIIBD_01591	gene	171				
GAPDIIBD_01591	CDS	171				hypothetical protein
GAPDIIBD_01592	gene	405	oxyR_1			
GAPDIIBD_01592	CDS	405	oxyR_1		COG0583	DNA-binding transcriptional dual regulator OxyR
GAPDIIBD_01593	gene	435	oxyR_2			
GAPDIIBD_01593	CDS	435	oxyR_2		COG0583	DNA-binding transcriptional dual regulator OxyR
GAPDIIBD_01594	gene	414				
GAPDIIBD_01594	CDS	414			COG0783	putative protein
GAPDIIBD_01595	gene	999				
GAPDIIBD_01595	CDS	999		2.4.1.320	COG2152	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
GAPDIIBD_01596	gene	189				
GAPDIIBD_01596	CDS	189				hypothetical protein
GAPDIIBD_01597	gene	519				
GAPDIIBD_01597	CDS	519				hypothetical protein
GAPDIIBD_01598	gene	120				
GAPDIIBD_01598	CDS	120				hypothetical protein
GAPDIIBD_01599	gene	282				
GAPDIIBD_01599	CDS	282				hypothetical protein
GAPDIIBD_01600	gene	615				
GAPDIIBD_01600	CDS	615				hypothetical protein
GAPDIIBD_01601	gene	438				
GAPDIIBD_01601	CDS	438				hypothetical protein
GAPDIIBD_01602	gene	759				
GAPDIIBD_01602	CDS	759				hypothetical protein
GAPDIIBD_01603	gene	336				
GAPDIIBD_01603	CDS	336				hypothetical protein
GAPDIIBD_01604	gene	159				
GAPDIIBD_01604	CDS	159				hypothetical protein
GAPDIIBD_01605	gene	174				
GAPDIIBD_01605	CDS	174				hypothetical protein
GAPDIIBD_01606	gene	300				
GAPDIIBD_01606	CDS	300				hypothetical protein
GAPDIIBD_01607	gene	210				
GAPDIIBD_01607	CDS	210				hypothetical protein
GAPDIIBD_01608	gene	102				
GAPDIIBD_01608	CDS	102				hypothetical protein
GAPDIIBD_01609	gene	1236				
GAPDIIBD_01609	CDS	1236				hypothetical protein
GAPDIIBD_01610	gene	471				
GAPDIIBD_01610	CDS	471				hypothetical protein
GAPDIIBD_01611	gene	141				
GAPDIIBD_01611	CDS	141				hypothetical protein
GAPDIIBD_01612	gene	207				
GAPDIIBD_01612	CDS	207				hypothetical protein
GAPDIIBD_01613	gene	657				
GAPDIIBD_01613	CDS	657				hypothetical protein
GAPDIIBD_01614	gene	771				
GAPDIIBD_01614	CDS	771				hypothetical protein
GAPDIIBD_01615	gene	597	susC_9			
GAPDIIBD_01615	CDS	597	susC_9		COG1629	TonB-dependent receptor SusC
GAPDIIBD_01616	gene	159				
GAPDIIBD_01616	CDS	159				hypothetical protein
GAPDIIBD_01617	gene	288				
GAPDIIBD_01617	CDS	288				hypothetical protein
GAPDIIBD_01618	gene	204				
GAPDIIBD_01618	CDS	204				hypothetical protein
GAPDIIBD_01619	gene	654				
GAPDIIBD_01619	CDS	654				hypothetical protein
GAPDIIBD_01620	gene	141				
GAPDIIBD_01620	CDS	141				hypothetical protein
GAPDIIBD_01621	gene	396				
GAPDIIBD_01621	CDS	396				hypothetical protein
GAPDIIBD_01622	gene	297				
GAPDIIBD_01622	CDS	297				hypothetical protein
GAPDIIBD_01623	gene	408	susB_1			
GAPDIIBD_01623	CDS	408	susB_1	3.2.1.3	COG1082	Glucan 1,4-alpha-glucosidase SusB
GAPDIIBD_01624	gene	552				
GAPDIIBD_01624	CDS	552				hypothetical protein
GAPDIIBD_01625	gene	222				
GAPDIIBD_01625	CDS	222				hypothetical protein
GAPDIIBD_01626	gene	966	susB_2			
GAPDIIBD_01626	CDS	966	susB_2	3.2.1.3	COG1082	Glucan 1,4-alpha-glucosidase SusB
GAPDIIBD_01627	gene	288				
GAPDIIBD_01627	CDS	288				hypothetical protein
GAPDIIBD_01628	gene	354				
GAPDIIBD_01628	CDS	354				hypothetical protein
GAPDIIBD_01629	gene	216				
GAPDIIBD_01629	CDS	216				hypothetical protein
GAPDIIBD_01630	gene	222				
GAPDIIBD_01630	CDS	222				hypothetical protein
GAPDIIBD_01631	gene	252				
GAPDIIBD_01631	CDS	252				hypothetical protein
GAPDIIBD_01632	gene	408	menC_1			
GAPDIIBD_01632	CDS	408	menC_1	4.2.1.113	COG4948	o-succinylbenzoate synthase
GAPDIIBD_01633	gene	588	menC_2			
GAPDIIBD_01633	CDS	588	menC_2	4.2.1.113	COG4948	o-succinylbenzoate synthase
GAPDIIBD_01634	gene	246	menB_1			
GAPDIIBD_01634	CDS	246	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
GAPDIIBD_01635	gene	363	menB_2			
GAPDIIBD_01635	CDS	363	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
GAPDIIBD_01636	gene	294	menB_3			
GAPDIIBD_01636	CDS	294	menB_3	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GAPDIIBD_01637	gene	600				
GAPDIIBD_01637	CDS	600				hypothetical protein
GAPDIIBD_01638	gene	318				
GAPDIIBD_01638	CDS	318				hypothetical protein
GAPDIIBD_01639	gene	246				
GAPDIIBD_01639	CDS	246				hypothetical protein
GAPDIIBD_01640	gene	714	menD_1			
GAPDIIBD_01640	CDS	714	menD_1	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GAPDIIBD_01641	gene	573	menD_2			
GAPDIIBD_01641	CDS	573	menD_2	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GAPDIIBD_01642	gene	129				
GAPDIIBD_01642	CDS	129				hypothetical protein
GAPDIIBD_01643	gene	168	pchA			
GAPDIIBD_01643	CDS	168	pchA	5.4.4.2		Salicylate biosynthesis isochorismate synthase
GAPDIIBD_01644	gene	414				
GAPDIIBD_01644	CDS	414				hypothetical protein
GAPDIIBD_01645	gene	318				
GAPDIIBD_01645	CDS	318				hypothetical protein
GAPDIIBD_01646	gene	243	menI			
GAPDIIBD_01646	CDS	243	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GAPDIIBD_01647	gene	663	cof_1			
GAPDIIBD_01647	CDS	663	cof_1	3.6.1.-		HMP-PP phosphatase
GAPDIIBD_01648	gene	363				
GAPDIIBD_01648	CDS	363				hypothetical protein
GAPDIIBD_01649	gene	138				
GAPDIIBD_01649	CDS	138				hypothetical protein
GAPDIIBD_01650	gene	210	prfC_1			
GAPDIIBD_01650	CDS	210	prfC_1		COG4108	Peptide chain release factor 3
GAPDIIBD_01651	gene	474	prfC_2			
GAPDIIBD_01651	CDS	474	prfC_2			Peptide chain release factor 3
GAPDIIBD_01652	gene	294	prfC_3			
GAPDIIBD_01652	CDS	294	prfC_3		COG4108	Peptide chain release factor 3
GAPDIIBD_01653	gene	264	prfC_4			
GAPDIIBD_01653	CDS	264	prfC_4		COG4108	Peptide chain release factor 3
GAPDIIBD_01654	gene	213	prfC_5			
GAPDIIBD_01654	CDS	213	prfC_5			Peptide chain release factor 3
GAPDIIBD_01655	gene	162				
GAPDIIBD_01655	CDS	162				hypothetical protein
GAPDIIBD_01656	gene	417				
GAPDIIBD_01656	CDS	417				hypothetical protein
GAPDIIBD_01657	gene	114				
GAPDIIBD_01657	CDS	114				hypothetical protein
GAPDIIBD_01658	gene	660				
GAPDIIBD_01658	CDS	660				hypothetical protein
GAPDIIBD_01659	gene	465				
GAPDIIBD_01659	CDS	465				hypothetical protein
GAPDIIBD_01660	gene	303				
GAPDIIBD_01660	CDS	303				hypothetical protein
GAPDIIBD_01661	gene	369				
GAPDIIBD_01661	CDS	369				hypothetical protein
GAPDIIBD_01662	gene	252				
GAPDIIBD_01662	CDS	252				hypothetical protein
GAPDIIBD_01663	gene	456	ybaL_1			
GAPDIIBD_01663	CDS	456	ybaL_1		COG1226	Putative cation/proton antiporter YbaL
GAPDIIBD_01664	gene	186				
GAPDIIBD_01664	CDS	186				hypothetical protein
GAPDIIBD_01665	gene	414				
GAPDIIBD_01665	CDS	414				hypothetical protein
GAPDIIBD_01666	gene	162				
GAPDIIBD_01666	CDS	162				hypothetical protein
GAPDIIBD_01667	gene	498				
GAPDIIBD_01667	CDS	498				hypothetical protein
GAPDIIBD_01668	gene	294				
GAPDIIBD_01668	CDS	294				hypothetical protein
GAPDIIBD_01669	gene	108				
GAPDIIBD_01669	CDS	108				hypothetical protein
GAPDIIBD_01670	gene	378				
GAPDIIBD_01670	CDS	378				hypothetical protein
GAPDIIBD_01671	gene	420				
GAPDIIBD_01671	CDS	420				hypothetical protein
GAPDIIBD_01672	gene	285				
GAPDIIBD_01672	CDS	285				hypothetical protein
GAPDIIBD_01673	gene	402	uidA			
GAPDIIBD_01673	CDS	402	uidA	3.2.1.31	COG3250	Beta-glucuronidase
GAPDIIBD_01674	gene	192				
GAPDIIBD_01674	CDS	192				hypothetical protein
GAPDIIBD_01675	gene	270				
GAPDIIBD_01675	CDS	270				hypothetical protein
GAPDIIBD_01676	gene	768				
GAPDIIBD_01676	CDS	768				hypothetical protein
GAPDIIBD_01677	gene	276				
GAPDIIBD_01677	CDS	276				hypothetical protein
GAPDIIBD_01678	gene	156				
GAPDIIBD_01678	CDS	156				hypothetical protein
GAPDIIBD_01679	gene	261				
GAPDIIBD_01679	CDS	261				hypothetical protein
GAPDIIBD_01680	gene	147				
GAPDIIBD_01680	CDS	147				hypothetical protein
GAPDIIBD_01681	gene	705				
GAPDIIBD_01681	CDS	705				hypothetical protein
GAPDIIBD_01682	gene	177				
GAPDIIBD_01682	CDS	177				hypothetical protein
GAPDIIBD_01683	gene	675				
GAPDIIBD_01683	CDS	675				hypothetical protein
GAPDIIBD_01684	gene	285				
GAPDIIBD_01684	CDS	285				hypothetical protein
GAPDIIBD_01685	gene	441				
GAPDIIBD_01685	CDS	441				hypothetical protein
GAPDIIBD_01686	gene	255				
GAPDIIBD_01686	CDS	255				hypothetical protein
GAPDIIBD_01687	gene	198				
GAPDIIBD_01687	CDS	198				hypothetical protein
GAPDIIBD_01688	gene	678				
GAPDIIBD_01688	CDS	678				hypothetical protein
GAPDIIBD_01689	gene	315				
GAPDIIBD_01689	CDS	315				hypothetical protein
GAPDIIBD_01690	gene	201				
GAPDIIBD_01690	CDS	201				hypothetical protein
GAPDIIBD_01691	gene	573				
GAPDIIBD_01691	CDS	573				hypothetical protein
GAPDIIBD_01692	gene	738				
GAPDIIBD_01692	CDS	738				hypothetical protein
GAPDIIBD_01693	gene	150				
GAPDIIBD_01693	CDS	150				hypothetical protein
GAPDIIBD_01694	gene	270				
GAPDIIBD_01694	CDS	270				hypothetical protein
GAPDIIBD_01695	gene	381	ziaA			
GAPDIIBD_01695	CDS	381	ziaA	7.2.2.12	COG2217	Zinc-transporting ATPase
GAPDIIBD_01696	gene	432	cadA_1			
GAPDIIBD_01696	CDS	432	cadA_1	7.2.2.12	COG2217	Cadmium, zinc and cobalt-transporting ATPase
GAPDIIBD_01697	gene	267	cadA_2			
GAPDIIBD_01697	CDS	267	cadA_2	7.2.2.12	COG2217	Cadmium, zinc and cobalt-transporting ATPase
GAPDIIBD_01698	gene	447	cadA_3			
GAPDIIBD_01698	CDS	447	cadA_3	7.2.2.12	COG2217	Cadmium, zinc and cobalt-transporting ATPase
GAPDIIBD_01699	gene	471				
GAPDIIBD_01699	CDS	471				hypothetical protein
GAPDIIBD_01700	gene	429				
GAPDIIBD_01700	CDS	429				IS1182 family transposase ISBf3
GAPDIIBD_01701	gene	303				
GAPDIIBD_01701	CDS	303				IS1182 family transposase ISMsp1
GAPDIIBD_01702	gene	630				
GAPDIIBD_01702	CDS	630				IS1182 family transposase ISBf5
GAPDIIBD_01703	gene	153				
GAPDIIBD_01703	CDS	153				hypothetical protein
GAPDIIBD_01704	gene	273	pal_1			
GAPDIIBD_01704	CDS	273	pal_1			Peptidoglycan-associated lipoprotein
GAPDIIBD_01705	gene	141				
GAPDIIBD_01705	CDS	141				hypothetical protein
GAPDIIBD_01706	gene	579				
GAPDIIBD_01706	CDS	579				hypothetical protein
GAPDIIBD_01707	gene	366				
GAPDIIBD_01707	CDS	366				hypothetical protein
GAPDIIBD_01708	gene	444				
GAPDIIBD_01708	CDS	444				hypothetical protein
GAPDIIBD_01709	gene	141				
GAPDIIBD_01709	CDS	141				hypothetical protein
GAPDIIBD_01710	gene	240	purF_1			
GAPDIIBD_01710	CDS	240	purF_1	2.4.2.14		Amidophosphoribosyltransferase
GAPDIIBD_01711	gene	264	purF_2			
GAPDIIBD_01711	CDS	264	purF_2	2.4.2.14		Amidophosphoribosyltransferase
GAPDIIBD_01712	gene	174				
GAPDIIBD_01712	CDS	174				hypothetical protein
GAPDIIBD_01713	gene	726	pepT_1			
GAPDIIBD_01713	CDS	726	pepT_1	3.4.11.4	COG2195	Peptidase T
GAPDIIBD_01714	gene	282	pepT_2			
GAPDIIBD_01714	CDS	282	pepT_2	3.4.11.4	COG2195	Peptidase T
GAPDIIBD_01715	gene	552	gcvT_1			
GAPDIIBD_01715	CDS	552	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
GAPDIIBD_01716	gene	546	gcvT_2			
GAPDIIBD_01716	CDS	546	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
GAPDIIBD_01717	gene	141				
GAPDIIBD_01717	CDS	141				hypothetical protein
GAPDIIBD_01718	gene	357	rcsC_5			
GAPDIIBD_01718	CDS	357	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
GAPDIIBD_01719	gene	132				
GAPDIIBD_01719	CDS	132				hypothetical protein
GAPDIIBD_01720	gene	96				
GAPDIIBD_01720	CDS	96				hypothetical protein
GAPDIIBD_01721	gene	1077				
GAPDIIBD_01721	CDS	1077				hypothetical protein
GAPDIIBD_01722	gene	162				
GAPDIIBD_01722	CDS	162				hypothetical protein
GAPDIIBD_01723	gene	510				
GAPDIIBD_01723	CDS	510				hypothetical protein
GAPDIIBD_01724	gene	288				
GAPDIIBD_01724	CDS	288				hypothetical protein
GAPDIIBD_01725	gene	342				
GAPDIIBD_01725	CDS	342				hypothetical protein
GAPDIIBD_01726	gene	267				
GAPDIIBD_01726	CDS	267				hypothetical protein
GAPDIIBD_01727	gene	318				
GAPDIIBD_01727	CDS	318				hypothetical protein
GAPDIIBD_01728	gene	687				
GAPDIIBD_01728	CDS	687				hypothetical protein
GAPDIIBD_01729	gene	204				
GAPDIIBD_01729	CDS	204				hypothetical protein
GAPDIIBD_01730	gene	330				
GAPDIIBD_01730	CDS	330				hypothetical protein
GAPDIIBD_01731	gene	342				
GAPDIIBD_01731	CDS	342				hypothetical protein
GAPDIIBD_01732	gene	153				
GAPDIIBD_01732	CDS	153				hypothetical protein
GAPDIIBD_01733	gene	204				
GAPDIIBD_01733	CDS	204				hypothetical protein
GAPDIIBD_01734	gene	573				
GAPDIIBD_01734	CDS	573				hypothetical protein
GAPDIIBD_01735	gene	96				
GAPDIIBD_01735	CDS	96				hypothetical protein
GAPDIIBD_01736	gene	576				
GAPDIIBD_01736	CDS	576				hypothetical protein
GAPDIIBD_01737	gene	258				
GAPDIIBD_01737	CDS	258				hypothetical protein
GAPDIIBD_01738	gene	144				
GAPDIIBD_01738	CDS	144				hypothetical protein
GAPDIIBD_01739	gene	201				
GAPDIIBD_01739	CDS	201				hypothetical protein
GAPDIIBD_01740	gene	159				
GAPDIIBD_01740	CDS	159				hypothetical protein
GAPDIIBD_01741	gene	198				
GAPDIIBD_01741	CDS	198				hypothetical protein
GAPDIIBD_01742	gene	351				
GAPDIIBD_01742	CDS	351				hypothetical protein
GAPDIIBD_01743	gene	294				
GAPDIIBD_01743	CDS	294				hypothetical protein
GAPDIIBD_01744	gene	330				
GAPDIIBD_01744	CDS	330				hypothetical protein
GAPDIIBD_01745	gene	408				
GAPDIIBD_01745	CDS	408				hypothetical protein
GAPDIIBD_01746	gene	120				
GAPDIIBD_01746	CDS	120				hypothetical protein
GAPDIIBD_01747	gene	174				
GAPDIIBD_01747	CDS	174				hypothetical protein
GAPDIIBD_01748	gene	162				
GAPDIIBD_01748	CDS	162				hypothetical protein
GAPDIIBD_01749	gene	198				
GAPDIIBD_01749	CDS	198				hypothetical protein
GAPDIIBD_01750	gene	396				
GAPDIIBD_01750	CDS	396				hypothetical protein
GAPDIIBD_01751	gene	111				
GAPDIIBD_01751	CDS	111				hypothetical protein
GAPDIIBD_01752	gene	303				
GAPDIIBD_01752	CDS	303				hypothetical protein
GAPDIIBD_01753	gene	288				
GAPDIIBD_01753	CDS	288				hypothetical protein
GAPDIIBD_01754	gene	273				
GAPDIIBD_01754	CDS	273				hypothetical protein
GAPDIIBD_01755	gene	195				
GAPDIIBD_01755	CDS	195				hypothetical protein
GAPDIIBD_01756	gene	201				
GAPDIIBD_01756	CDS	201				hypothetical protein
GAPDIIBD_01757	gene	102				
GAPDIIBD_01757	CDS	102				hypothetical protein
GAPDIIBD_01758	gene	99				
GAPDIIBD_01758	CDS	99				hypothetical protein
GAPDIIBD_01759	gene	129				
GAPDIIBD_01759	CDS	129				hypothetical protein
GAPDIIBD_01760	gene	273				
GAPDIIBD_01760	CDS	273				hypothetical protein
GAPDIIBD_01761	gene	273				
GAPDIIBD_01761	CDS	273				hypothetical protein
GAPDIIBD_01762	gene	84				
GAPDIIBD_01762	tRNA	84				tRNA-Ser(tga)
GAPDIIBD_01763	gene	231				
GAPDIIBD_01763	CDS	231				hypothetical protein
GAPDIIBD_01764	gene	279	mutS2_1			
GAPDIIBD_01764	CDS	279	mutS2_1	3.6.4.-		Endonuclease MutS2
GAPDIIBD_01765	gene	1158	mutS2_2			
GAPDIIBD_01765	CDS	1158	mutS2_2	3.6.4.-		Endonuclease MutS2
GAPDIIBD_01766	gene	162	mutS2_3			
GAPDIIBD_01766	CDS	162	mutS2_3	3.6.4.-		Endonuclease MutS2
GAPDIIBD_01767	gene	369				
GAPDIIBD_01767	CDS	369				hypothetical protein
GAPDIIBD_01768	gene	282				
GAPDIIBD_01768	CDS	282				hypothetical protein
GAPDIIBD_01769	gene	381	corA			
GAPDIIBD_01769	CDS	381	corA		COG0598	Cobalt/magnesium transport protein CorA
GAPDIIBD_01770	gene	663	sdaA_1			
GAPDIIBD_01770	CDS	663	sdaA_1	4.3.1.17	COG1760	L-serine dehydratase 1
GAPDIIBD_01771	gene	150				
GAPDIIBD_01771	CDS	150				hypothetical protein
GAPDIIBD_01772	gene	339	sdaA_2			
GAPDIIBD_01772	CDS	339	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase
GAPDIIBD_01773	gene	156				
GAPDIIBD_01773	CDS	156				hypothetical protein
GAPDIIBD_01774	gene	345				
GAPDIIBD_01774	CDS	345				hypothetical protein
GAPDIIBD_01775	gene	444				
GAPDIIBD_01775	CDS	444				hypothetical protein
GAPDIIBD_01776	gene	318				
GAPDIIBD_01776	CDS	318				hypothetical protein
GAPDIIBD_01777	gene	198				
GAPDIIBD_01777	CDS	198				hypothetical protein
GAPDIIBD_01778	gene	420				
GAPDIIBD_01778	CDS	420				hypothetical protein
GAPDIIBD_01779	gene	444				
GAPDIIBD_01779	CDS	444				hypothetical protein
GAPDIIBD_01780	gene	564	ahpC_1			
GAPDIIBD_01780	CDS	564	ahpC_1	1.11.1.26		Alkyl hydroperoxide reductase C
GAPDIIBD_01781	gene	408	ahpF_1			
GAPDIIBD_01781	CDS	408	ahpF_1	7.1.1.2	COG3634	NADH dehydrogenase
GAPDIIBD_01782	gene	303	ahpF_2			
GAPDIIBD_01782	CDS	303	ahpF_2	1.8.1.-		Alkyl hydroperoxide reductase subunit F
GAPDIIBD_01783	gene	336	ahpF_3			
GAPDIIBD_01783	CDS	336	ahpF_3	7.1.1.2		NADH dehydrogenase
GAPDIIBD_01784	gene	249				
GAPDIIBD_01784	CDS	249				hypothetical protein
GAPDIIBD_01785	gene	438				
GAPDIIBD_01785	CDS	438				hypothetical protein
GAPDIIBD_01786	gene	573				
GAPDIIBD_01786	CDS	573				hypothetical protein
GAPDIIBD_01787	gene	144				
GAPDIIBD_01787	CDS	144				hypothetical protein
GAPDIIBD_01788	gene	222				
GAPDIIBD_01788	CDS	222				hypothetical protein
GAPDIIBD_01789	gene	234				
GAPDIIBD_01789	CDS	234				hypothetical protein
GAPDIIBD_01790	gene	225				
GAPDIIBD_01790	CDS	225				hypothetical protein
GAPDIIBD_01791	gene	258				
GAPDIIBD_01791	CDS	258				hypothetical protein
GAPDIIBD_01792	gene	738				
GAPDIIBD_01792	CDS	738				hypothetical protein
GAPDIIBD_01793	gene	381				
GAPDIIBD_01793	CDS	381				hypothetical protein
GAPDIIBD_01794	gene	234				
GAPDIIBD_01794	CDS	234				hypothetical protein
GAPDIIBD_01795	gene	204				
GAPDIIBD_01795	CDS	204				hypothetical protein
GAPDIIBD_01796	gene	183				
GAPDIIBD_01796	CDS	183				hypothetical protein
GAPDIIBD_01797	gene	969				
GAPDIIBD_01797	CDS	969			COG4771	TonB-dependent receptor P3
GAPDIIBD_01798	gene	402				
GAPDIIBD_01798	CDS	402				hypothetical protein
GAPDIIBD_01799	gene	534				
GAPDIIBD_01799	CDS	534				hypothetical protein
GAPDIIBD_01800	gene	648	susC_10			
GAPDIIBD_01800	CDS	648	susC_10		COG1629	TonB-dependent receptor SusC
GAPDIIBD_01801	gene	432				
GAPDIIBD_01801	CDS	432				hypothetical protein
GAPDIIBD_01802	gene	186				
GAPDIIBD_01802	CDS	186				hypothetical protein
GAPDIIBD_01803	gene	504				
GAPDIIBD_01803	CDS	504				hypothetical protein
GAPDIIBD_01804	gene	255				
GAPDIIBD_01804	CDS	255				hypothetical protein
GAPDIIBD_01805	gene	132				
GAPDIIBD_01805	CDS	132				hypothetical protein
GAPDIIBD_01806	gene	768	xynD			
GAPDIIBD_01806	CDS	768	xynD	3.2.1.55	COG3507	Arabinoxylan arabinofuranohydrolase
GAPDIIBD_01807	gene	231				
GAPDIIBD_01807	CDS	231				hypothetical protein
GAPDIIBD_01808	gene	264				
GAPDIIBD_01808	CDS	264				hypothetical protein
GAPDIIBD_01809	gene	159				
GAPDIIBD_01809	CDS	159				hypothetical protein
GAPDIIBD_01810	gene	318				
GAPDIIBD_01810	CDS	318				hypothetical protein
GAPDIIBD_01811	gene	528				
GAPDIIBD_01811	CDS	528				hypothetical protein
GAPDIIBD_01812	gene	780				
GAPDIIBD_01812	CDS	780		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
GAPDIIBD_01813	gene	243				
GAPDIIBD_01813	CDS	243				hypothetical protein
GAPDIIBD_01814	gene	192				
GAPDIIBD_01814	CDS	192				hypothetical protein
GAPDIIBD_01815	gene	405				
GAPDIIBD_01815	CDS	405				hypothetical protein
GAPDIIBD_01816	gene	954	katA_1			
GAPDIIBD_01816	CDS	954	katA_1	1.11.1.6		Catalase
GAPDIIBD_01817	gene	303	katA_2			
GAPDIIBD_01817	CDS	303	katA_2	1.11.1.6		Catalase
GAPDIIBD_01818	gene	435				
GAPDIIBD_01818	CDS	435				hypothetical protein
GAPDIIBD_01819	gene	144				
GAPDIIBD_01819	CDS	144				hypothetical protein
GAPDIIBD_01820	gene	447	ktrB			
GAPDIIBD_01820	CDS	447	ktrB		COG0168	Ktr system potassium uptake protein B
GAPDIIBD_01821	gene	510				
GAPDIIBD_01821	CDS	510				hypothetical protein
GAPDIIBD_01822	gene	828				
GAPDIIBD_01822	CDS	828				hypothetical protein
GAPDIIBD_01823	gene	177	trpB_1			
GAPDIIBD_01823	CDS	177	trpB_1	4.2.1.20		Tryptophan synthase beta chain
GAPDIIBD_01824	gene	324	trpB_2			
GAPDIIBD_01824	CDS	324	trpB_2	4.2.1.20		Tryptophan synthase beta chain
GAPDIIBD_01825	gene	615	trpB_3			
